DATE,STAR,LIKE,DISLIKE,TITLE,REVIEW
2022-07-03 21:01:51,1,0,0,환불..,제페토 프리미엄 구독을 잘 못 눌렀는데 아이폰은 환불이 안된다고 하네요.. 아이폰도 환불 됐으면..
2022-07-03 05:42:23,2,0,0,이거 뭔………,아니 제페토 앱자체는 너무너무 좋은데 그 더보기점점점이 않되고 무료젬찬스그거 있잖아요 그게 안되요 둘다 그냥 힌바탕만 뜹니다.ㅠㅠㅠ
2022-07-03 05:08:23,1,0,0,결제 오류,구입을 한 적이 없는데 2400원이 갑자기 빠져나갔어요 당황스럽고 화나고 그러네요 그렇다고 젬이 충전 된 것도 아닙니다 살 생각도 없구요
2022-07-03 04:41:01,4,0,0,💎,"안녕하세요 제페토를 하고있는 유저 인데요
제페토 업데이트를 하면서 더 하기 좋아지고 있는데
옷이 너무 비싸건 같습니다 콜라보 같은 옷은 1~4젬도
아니고 30~40젬이 필요합니다 하지만 옷을 사고 싶은데 너무 비싸서 열심이 모아도 30~40젬을 모으는게
너무 힘들어요 가끔식 퀘스트에 1젬씩 나오긴 하지만 
너무 가끔 나오고 설문조사를 해서 젬을 얻으려 하면
지금 하지 못한다 하고 지금이 이 상태 입니다 
그래서 젬을 얻지 못하고 있네요 
그래서 가끔실 일주일에 1번? 씩 젬을 주는 퀘스트를 하거나 출석을 잘하면 주는 젬을 얻을수록 있게 해주시면 좋을 것 같습니다
하지만 제페토만한 좋은 게임도 없는 것 같습니다
젬 퀘스트 넣어주시면 감사하겠습니다 있다//^ . ^//"
2022-07-03 04:15:07,3,0,0,안들어가져요,"이거 어제부터 더보기가 안들어가져요 
들어가면 계속 하얀화면만 나오고;;
이거 오류인가요? 빨리좀 고쳐주세요ㅠㅠ"
2022-07-03 03:23:40,5,0,0,다~~~좋은데..,지금 제페토를 1년 가까이 즐기고 있는 유저입니다. 전혀질리지 않고 너무 재밌어요! 근데 크리템들도 선물 전송이 가능했으면 좋겠어요! 현질을 못하는 유저는 이렇게되면 예쁜 크리템들을 아예 사용할수 없게 되잖아요. 그래서 선물하기에 크리템도 포함되었으면 좋겠어요! 이것만 보안한다면 정말 퍼펙트 입니다👍👍👍
2022-07-03 03:13:53,5,0,0,젬좀,좋아용 군데 처음부터 꽁짜로 젬을 10젬정도 줬으면 좋겠어용
2022-07-02 23:01:41,3,0,0,아쉬운 점,"일단 현질말고 젬을 획득할 수 있는 방법이 있어서 좋아요 근데 광고가 없어서 못 얻는 다던지, 오류가 나서 젬을 못 획득 하던지 등등 여러가지 이유로 젬을 획득할 수가 없어졌어요 그렇다고 현질할 수도 없어서(그러다 지우면 돈 아까움)좀 아쉬워요 그래서 예를 들어 출석 7일 다 하면 젬을 주었으면 좋겠어요!"
2022-07-02 19:21:38,5,0,0,이거 갑자기 왜이럼?,잘되다가 갑자기 월드 들어가면 채팅 버튼 잘 안눌러지고 갑자기 튕기고 왜이럼?
2022-07-02 18:57:36,5,0,0,리뷰,1년 넘는 유저에요 제미는 있고 업데이트도 돼서 좋아요 근데보석이 잘안모여서ㅜㅜㅠ아쉅네요 보석 출첵이나 미션 보석 하셔도 좋을거같아요
2022-07-02 18:27:48,4,0,0,버그인가요?,안녕하세요 제페토를 즐기고 있는 유저 입니다 재밌는데 월드에 들어가면 계속 월드가 나가져서요 이게 버그인진 모르겠지만 좀 고쳐주세요
2022-07-02 17:51:29,1,0,0,버그 너무 심해요,크루 버그 고쳐주세요 X버튼이 안눌리고 다른사람 프로필 보면 렉걸려서 지웟다 깔아야돼요
2022-07-02 17:47:13,5,0,0,진짜 제발 크루 버그좀 고쳐주세요,진짜 다 좋은데 크루에서 소통 등 할때 글을 쓰면 한 2초뒤에 전송 되고 크루 화면이 아에 안보이는 버그도 있어요 이것만 진짜 잘 고쳐지면 진짜 제페토 열심히 할 거 같아요 다른건 다 좋습니다 :) 그리고 제페토에서 X 표시가 안 눌러져요 저만 그런지는 모르겠는데 X표시 빼고는 다 눌러져요 월드 들어갔다 나오면 다 안 눌러지고 그럴때마다 너무 짜증나서 제페토 접고싶은 마음이 커요 부탁드립니다
2022-07-02 17:02:57,5,0,0,1점 주려다 참았습니다 제발 리뷰 좀 보세요,튕김이 장난 아닙니다. 게임 접속해 있는 시간보다 튕긴 시간이 더 긴 것 같네요. 제일 화나는건 점프마스터 하는 중 튕겨서 리셋 된다는 겁니다. 게임 운영 좀 제대로 하시고 유저들 말 들으세요. 버그나 오류 수정도 안 할거면 리뷰는 뭐하러 있습니까?
2022-07-02 06:46:36,3,0,0,체형도 선물할수있께해주세요,"안녕하세요 제페토 유저입니다
잼하고 체형 선물 할수있게해주세요
잼이 없는 친구를 선물을 해줄수가 없어요ㅠㅠ"
2022-07-02 04:04:45,4,0,0,안영하세요,"안녕하세요 평소에 제페토를 잘 사용하는 유저입니다
다른건 다 좋은데 다른 유저에게 선물할때 크리에이터 제품도 선물하게 해주셨으면 좋겠습니다"
2022-07-01 11:30:24,1,0,0,잼주세요,아니 ㅋㅋㅋ 잼 얻는 거에서 뭐 깔고 회원가입하면 잼 준다는 거 그거 거기서 해야 하는 건지도 몰랐고 갑자기 링크가 안 된다고 앱 까는 거기로 이동 시켜놔서 난 뭐 거기서 하면 잼 주는 줄 알았는데 뭐 이미 회원가입 해가지고 안 준다? ㅋㅋㅋㅋㅋㅋㅋ아니 웃기잖아요 내가 제페토에서 봐서 그걸 깔게 된 건데;;
2022-06-30 07:58:20,3,0,0,좋은데ㅠㅠ,"2018년도부터 거의 만들어졌을때부터 하던 사람인데요,, 최근까진 있었던 것 같았는데 패드를 쓰면 크기 조정할 수 있었는데 갑자기 그 크기조정을 할 수 있는 표시가 사라졌어요.. 이거 너무 불편해요 ㅜ 다시 만들어주세요"
2022-06-30 02:13:32,4,0,0,제페토 리뷰🌟,"제페토하면 커스텀이라고 생각할 정도로 커스텀을 완전 자유롭게 할 수 있어요🥰 그 점에서 너무 좋아해요💖
근데 현질을 안하시는 저 같은 유저분들은 젬템을 얻을 수 있는 길이 거의 없거든요 ㅠㅠ 🥲 그래서 젬을 얻을 수 있는 방법을 많이 만들어주셨음 좋겠어요!❣️그래도
여러방면에서 너무 좋아하는 게임이라 많이 플레이
해주셨으면 좋겠어요!💝"
2022-06-30 00:09:18,5,0,0,제발 접속 하자마자 튕기는거 버그 실화인가요?? 접은거 같아서 섭섭해요 서비스 제발 고쳐주세요 제발 제발요 아이돌 의상 사고싶어요ㅠㅠ  오류 현상 제발제발제발 고쳐요!!!!!!,4개월 전 부터 안 들어 가져요 ㅠㅠ 이거 언제 풀리나요?? 2020년부터 해왔는데 넘 끊깁니다.. 누군가 저 신고 한 건가요?? 언제 재접속 가능한지 알려주세요ㅠㅠㅠ 1년 접속 안했다고 접속해도 바로 튕겨지는건 오류가 아니잖아요 하… 저도 이렇게는 안쓰려 했는데 짜증남이랑 미안함 반반이에요!! 사과해주세요 해킹범이라면 제가 미안해할게요 죄송합니다🥺
2022-06-29 03:08:08,1,1,0,봐주세요,"안녕하세요. 저는 초등학교 3학년 때부터 플레이한 유저입니다.

사실 18년도 감성의 제페토는 이제 찾아볼 수 없어서 아쉬워요. 제페토 크리에이터분들의 작품들도 너무 멋있는 것들도 많지만 선정적인 것 부터 폭력적이고 자극적인 것들이 어떻게 검수에서 통과한건지 너무 많은 것 같아요..(검수를 꼼꼼하게 해주셨으면 합니다)

그리고 제페토 체형부분에서도 요즘 기괴하게 유행? 을 하더라고요.
이것 때문에 제페토가 인식이 많이 안좋아요..
오래된 유저로서 제가 다 속상합니다.

제가 부탁드리는 것들은 이것들입니다!
✔️크리에이트 작품들의 검수를 꼼꼼하게 해주세요
✔️체형부분 수정을 부탁드려요

물론 크리에이터 분들의 멋진 창작물의 자율성을 막고싶진 않지만, 특히 피가 흐르는 페이스페인팅, 노출이 너무 심한 옷들은 좀 규제하는 것이 어떨까 싶습니다.

꼭 한 번만 고민해주셨으면 감사하겠습니다."
2022-06-29 02:05:58,5,0,0,안녕하세요!,"안녕하세요! 제페토를 거의 2년 정도나 하고 있는
유저입니다ㅏ 2년동안 하면서 불편한 점이 많더라고요..
일단 차단당했을때 점 세개 있는 버튼을 눌러서 보통 차단 하잖아요? 근데 제가 차단당한 그 사람한테 똑같이 차단해주려고 눌르면 안돼더라구요 좀 눌러서 똑같이 차단 될수 있게 해주시면 감사하겠습니다..😭

2.젬
제페토에 젬이 있잖아요 이게 설문조사,돌림판 등등
참여해서 얻을수 있는데 이런거 보다 더 쉽게 하는건
그녕 현질 이네요... 그리고 젬 쉽게 얻을수 있는방법은
삼성은 게임 다운로드 해서 할수도 있는데 아이폰 유저는 
그냥 설문조사,__가입 등등 이런거 밖에 안돼서 속상합니다... 코인도 이렇게 모으면 좋은데요..

3.라이브
라이브는 제가 알기론 25k이가 넘어야지 킬수 있다고 알아요! 근데 유튜브는 제가 알리론 구독자 50명 넘으면 킬수 있다고 들었거든요 그리고 요즘 새로운 라방 키시는 분들이 키시면 좀 질투가 나요... 저도 키고싶은데 팔은 25k가 넘어야지 킬수있다고 하고.. 그래서 질투가 납니다..

이상 끝났습니다! 긴글 읽어주셔서 감사하고 
시간되실때 답변 부탁드려요..😞"
2022-06-28 22:18:28,3,0,0,안녕하세요,안녕하세요. 제가 댈현을 맡겼는데 알고보니 사기더라구요 .. 배상받을수 있나요?ㅜ
2022-06-27 23:55:21,2,0,0,회원가입점,"채팅 할 때 회원가입 좀 없에주세요
불편해요"
2022-06-27 18:36:02,5,0,0,처음,재미있어서 계속 할 예정
2022-06-27 00:36:01,1,0,0,.,맨날 보완해주신다고 하셔놓고 젬 설문조사는 달라진것도 없고.. 고쳐주세요.
2022-06-26 12:03:45,3,0,0,젬 보너스 미지급,젬 196개 1.5만원 보너스 12%랑 젬 770개 5.5만원 보너스 20% 두개 결제했는데 왜 두번 다 보너스 안 들어오나요?
2022-06-26 08:42:14,5,0,0,뮤뮤,"안녕하세요 제페토를 한거의..1년 을한 제페토 유저입니다..
설문조사를 딱하려고 했는데 1젬두 아니고 0젬.. 말이돼나욤..?
그리구 젬얻기 너무 힘들어욤 ㅠㅠ 제발 이벤트나말이죠… ㅠㅠ 너무 힘들어서 젬이나 얻는것도 너무 힘들어욤.."
2022-06-26 06:39:59,1,0,0,메세지 모자이크,"저는 제페토를 4년째 즐겨 쓰는 유저 입니다
요즘 들어 메세지 모자이크가 너무 많은데요
아니 ‘ 해야하는 ‘ 이렇게 쓴건데
‘ 해##하는 ‘ 이딴식으로 된거 정말 기분 안 좋네요 
제발 이렇게 메세지 모자이크 그만하세요
그 특정 낱말만 지정 하던가 다른 ‘ 존ㄴ ‘ 이런것들은 전나 막 이런식으로 해도 잘 되더만 이건 왜 안될까요? 정말 기분 안 좋네요"
2022-06-26 06:39:52,4,0,0,고칠 점 5가지,"1번째: 젬 얻기가 너무 힘들다. 2번째: 젬을 선물할 수 있으면 좋겠다. (잼으로 된 거물 말고 그냥 1젬,2젬 선물.) 3번째: 매칭,에스크 등 다시 필요. 4번째: 크리템도 선물을 할 수 있으면 좋겠다. 5번째: 렉이 심하다. 이것들만 고쳐 주시면 너무 좋을 것 같아요"
2022-06-26 02:42:47,4,0,0,리뷰,안녕하세요! 요번에 리뷰 쓸려고 왔습니다 소통도 할 수 있고 캐릭터도 꾸밀 수 있어서 재밌지만 젬을 모으기도 힘들고 해서 좀 아쉽네요ㅠ 젬을 좀 더 쉽게 가질 수 있게 해주시면 감사하겠습니다!💖
2022-06-26 02:40:17,4,0,0,젬으로 사는것 3개정도로 해주시면 안될까여..?,안녕하세요 전 제페토를 재미있게 하고 있는 유저에요 근데 젬으로 사는게 거의 30개 정도 되서 젬으로 사는것 좀 줄여주셨으면 감사하겠습니다 그리고 자기가 맵 만드는걸 어떻게 만드는지 잘 모르겠어요 어디로 들어가야 되는지 그것 좀 알려주세요 그리고 또 젬 얻을 수 있는 이벤트나 그런거 더 많이 얻게 해주세요 질문이 불편하셨다면 죄송합니다ㅠㅠ
2022-06-25 22:09:23,2,0,0,프리젬ㅠㅠㅠ,저는 오직 프리젬으로 젬을 벌었는데 오늘 들어가보니 할수있는 광고가 없다고 해요ㅠㅠ 내일도 그러면 별 2개로 줄일게요 답변 부탁드려요...
2022-06-25 20:19:00,5,0,0,Pretty,Pretty
2022-06-25 18:55:27,1,0,0,갑자기 실행이 안되요,오랫만에 들어가 보려했는데 갑자기 실행이 안돼요 뭐 때문이죠 ㅠ
2022-06-25 01:01:31,5,0,0,너무재밌는재패토!,너무재미있어요!💗💗
2022-06-24 18:59:28,1,1,0,제작자 누구냐?이거 읽어라~,"제페토를 억지로 하고 있는 유저입니다. 저는 초5인 학생인데요 저 같은 케이스는 제페토 재미있게 플레이 못할걸요? 이 제페토는 현질을 한 달에 50만원 정도 할 수 있는 사람만 재미있게 할 것 같습니다. 저는 엄마,아빠가 현질을 절대 못하게 시키는 케이스라서 옷 구매나 다른 것들을 쉽게 구매 못합니다. 또 젬…요즘에 젬 옷들을 너무 비싸게 팔더라구요 진짜 어이가 없어서 40젬..말이 됩니까?현질 못하는 유저는 어.떻.게 하라구요!그냥 현질 못하는 사람은 아예 나가라는 거잖아 너무 어이가 없네여;;글구 제페토 현질 하는 사람은 무조건 팔로워,인기 많이 얻습니다.돈으로 탁!탁! 정리되는 거구요~ 또 하나 제가 말씀 드리자면 제페토, 진짜 노.잼이에요 일단 제페토에서 할 수 있는 활동은 팔로워 수 늘리기,월드,캐릭터 꾸미기 등 이거 외엔 재미있는 활동이 없어요 여기서 또 재밌는 사실 알려드리자면 계속 저것만 하다가 한 5일째 되면 재미..? 없어져요 그러면 또 지우고 또 깔고 그걸 반복해요~솔직히 울 엄마는 싸이 월드가 훨씬 더 재밌다는데 그럴 것 같습니다 아무리 제페토보다 재미 없는 게이..ㅁ 아니 이건 게임이 맞나?게임 이라는 이름도 불려지기의 가치도 안된다 차라리 제페토 짝퉁이 훨 낫겠어요~제페토보다 재미없는 건 없을 듯ㅠㅠ 😡결론:이딴 거 만들려면 더 제대로 계획 하고, 미래를 예상하고나 만드세영~안그러면 유저들이 화를 내니까 ㅉㅉ~ 제작자넴! 이거에 대해서 자세하게 답변 좀~~부탁드려욤!!!!^^"
2022-06-24 08:02:39,4,0,0,안녕하세요,제페토 앱 잘 사용하고 있는데 한 가지 기능 만들어주시면 좋겠어요 자신이 기존에 가지고 있던 아이템을 크레이터 아이템도 상관없이 선물 보낼수 있는 기능 만들어졌음 좋겠어요 그리고 제페토 캐릭터 사진으로 만들때 제페토 캐릭터 사진으로도 커스텀 될수 있으면 좋겠어요
2022-06-24 04:49:28,4,0,0,젬을 얻는것에 대해서….,안녕하세요 오랜만에 제패토를 컴백한 유저입니당..! 옛날에도 젬을 얻기는 조금 어려웠는데요… 제가 지금 코인도 없고 현질도 못하고…운도 없는지라요…ㅋㅋ 젬을 얻을수있는 확률이 조금 낮은것같네요! 조금 높여주시면 감사하겠숨당!! 글구 점프마스터로 젬을 얻을수는 있는데 넘 어려워요ㅜㅜ
2022-06-24 02:41:21,5,0,0,👍,너무 재밌어요 옷도 예쁘고
2022-06-24 00:33:21,5,0,0,정말 재밌어요. 근데…,저한테 딱 맞는 게임을 찾았어요! 그래서 재밌게 플레이 중입니다. 근데 한 가지 아쉬운 점이 있어요. 제가 아이폰으로 이 게임을 플레이중인데 하루에 1~2번은 꼭 튕겨요. 그래서 좀 아쉬워요. 이거 빼고는 아쉬운 점은 딱히 없는 거 같습니다.
2022-06-23 21:04:32,5,0,0,제페토 넘 재밌게 하고 있지만 아쉬운 점!-!,"제페토 다 좋은데, 현질 유도하는거 넘 심하구여.. 진짜 현질 하지 않으면 할 수가 없어요..ㅠㅠ 좀 많이 변질되고 있는거 같아요.. 그리고 크리에이터들이 옷 다 잘 만들어서 그런건지 모르겠는데, 제페토 공식에서 나오는 아이템들 퀄리티가 예전보다 점점 낮아지는 거 같아요.. 트렌드를 모르는건지.. 아님 그냥 신경을 별로 안쓰시는건지ㅠㅠ 넘 재밌게 하고 있고 제페토 정말 좋아하는데 너무너무 아쉬워서 리뷰 남깁니다!ㅠㅠ"
2022-06-23 07:09:24,5,0,0,ㅈㅂ,환불기능 좀 만들어주세요
2022-06-22 04:40:42,3,0,0,정지가 왜 돼었는지 궁금해요,"안녕하세요 제가 제페토를 3년 가까이 하고있었는데
오늘 갑자기 “정지” 를 먹었다는 겁니다 저는 제가 그때까지의 했던 1.4k 팔로우 다시 돼돌려 주실껏도 아니고 왜 정지가 돼었는지가 너무너무 궁금합니다
정지를 먹었다는 그 그걸 보고 울었네요..:)
여태까지의 제 노력이 다 무너진것 같아서 눈물이
지금까지도 나는것 같습니다 왜 정지가 돼었는지
너무너무너무 궁금하네요 꼭 답변 주세요.."
2022-06-21 23:45:22,5,0,0,젬이 안들어와요ㅜㅜ,안녕하세요! 제페토 유저인데요 젬이 없어서 크리에이터로 팔았는데 젬이 안 들어오더라고요 지금 젬이 필요한데 안 들어오니까 어떻게 해야 할지 모르겠어ㅛ 빠른 답변 부탁드릴게요
2022-06-21 16:05:03,3,0,0,이건 에반ㄷ..,"일단 선물을 30일 부터 줄수 있다는데 퀘스트에서 ‘주고 싶은 사람에게 선물을 줘봐’ 라는 미션이 좀 짜증나고, 크리템도 좀 사고싶은데 7젬짜리여서 못 사고 근데 또 크리템은 선물을 못 한다는게 너무 아쉽네요.. 그리고 예쁜 아이템은 많은데 30~40젬 이라는게 너무 그런 것 같아요 1~2젬도 아니고 근데 그렇다고 사고싶은데 아이템은 20~40젬, 크리템은 1~10젬 이여서 이건 에바라고 생각 하구요 파티게임도 완전 도박이여서.. 그리고 1주일 되면 1젬을 좀 주신다던가 했음 합니다 제발..지금 크리템 급군데 아직 4젬이라구요.. 그리고 월드에 젬 주는 월드를 좀 늘렸으면 합니다(헬로 월드 같이)"
2022-06-21 07:00:58,4,0,0,하나가불편해요,다 좋긴한데 계속 템블렛? 그거 사용할때 스킨 꾸미는데 자꾸 튕기고 불편해요
2022-06-21 06:49:54,1,0,0,왜이리 팅겨요😡,"월드들어갈때마다 팅김 너무 심함😡😡😡
와이파이 빵빵한데 왜자꾸팅기는지..아이폰11써서 그런지 자꾸 팅기는건지..🥹😡"
2022-06-21 01:52:52,5,0,0,다 좋은데 코인을 젬으로 바꿀 수 있게 해주세요,"제페토 정말 재밌게 하고 있어요:) 다만 젬 얻는게 너무 어려워요.. 아무리 프리 젬 설문조사로 받을 수 있다해도 항상 적합하지 않다고 떠서 너무 힘들어요 

코인을 젬으로 바꿀 수 있도록 하시면 좋을 것 같아요. 
감사합니다"
2022-06-20 05:50:24,3,0,0,입구컷 무엇?,셋이 많이 걸려서 재미가 떨어져요
2022-06-20 03:44:37,4,0,0,점프마스터,아니 다 재미있고 좋긴 한데 점프마스터 할때 자꾸 튕겨 나가서 끝까지 가볼려했는데 못갔어요.
2022-06-20 03:09:41,3,0,0,😅,이거 자꾸 점프 마스터 들어가면 튕기는데 저만 그러나요 ?ᩚ ㅜㅜ
2022-06-19 05:32:33,2,0,0,"불편,,","엄.. 제가 현질을 잘 못하는데
가지고 싶은게 다 젬이더라고요..그래서 어렵고
좀 비싸요..글구 라이브?그거 저도 켜보고싶은데 허락빋은사람만 킬수있다는게 조금 그래요 그리고 실시간 추천 그것도 편집잘하는분만 뜨는게 조금 그래요
좋은점도 많아요 재밌게 놀수있는것"
2022-06-19 02:19:13,5,0,0,다 좋음,"게임도 넘 재미있고
월드에서 렉도없고
커스텀도 진짜 이쁘게 잘되요
근데 저는 잼을 현질하지만 
안하시는 분들은 힌둘어하시더라구요;;;
잼을 1주일에 1개정도는 주셨으면 합니다!!!
재미있는 앱 만들어주셔서 감사해요:)
근데 팔취자가 많을때 잡기가 너무 힘들어요
나를 팔로우하고있지않은 팔로워를 보여주셨으몀합니당"
2022-06-19 02:08:41,5,0,0,아이템 고정,"친구에게 추천을 받아 200일째 제페토를 하고 있는 유저입니다 
옷이 점점 많아지는데 코디를 하다보니깐 많이 쓰는 아이템 찾기가 힘들어 지기 시작했습니다
자신이 가진 아이템을 상단에 표시할 수 있었으면 코디하기가 쉬워질 것 같습니다
‘아이템을 상단에 표시할 수 있는 기능’이 생기면 좋을 것 같습니다"
2022-06-19 00:46:21,1,0,0,오랜만에 해봤는데,그 슬라임 월드 들어가는데 자꾸 튕기네요
2022-06-18 18:16:00,4,0,0,안녕하세요!,"안녕하세요! 4년 가까이 제페토를 사용하고 있는 유저입니다.

우선 제페토의 장점은 무료로 젬을 얻을 수 있게 해주고 사람들과 소통 할 수 있으며 하루에 한번씩 코인을 모을 수 있게 해줍니다. 물론 예쁜 옷도 많고요.

장점이 있다면 단점도 있겠죠? 제가 생각하는 단점을 위시에 인테리어를 추가 할 수 없다는 것과 아이폰 유저인 제가 무료젬 얻기에 들어가면 성인용 젬 얻기밖에 없는 것 입니다. (삼성일때) 전에는 게임을 하며 젬을 얻을 수 있었지만 그게 안되더라고요? 혹시 아이폰 지원 문제가 아니라면 추가 고려해보시는 것도 좋을거 같아요!!"
2022-06-18 17:58:25,4,0,0,너무 재밌는데,대체 왜 회원가입 후 30일동안 선물을 보내지 못 하는 건가요! 진짜 너무 보내고 싶은데 ㅠㅠ 그리고 게임은 렉이 너무 걸려서… 하기 힘들어요 ㅠㅠ 그리고 젬도 현질을 해야 많이 얻을 수 있는 거 같아서 좀 불편합니다! 🥰
2022-06-18 04:24:20,5,0,0,제밌어용,쌍안보다
2022-06-17 22:21:47,1,0,0,제페토 젬 많이 얻게 해 주세요!!!!!!!,"아무리 제페토에서 젬을 퍼 준다고 해도
가끔 안되는 날도 잇는데 차라리 제페토
내에서 설문조사를 만들어서 유저들한테
10젬 20젬 뭐 아니면 퀴즈같은거 만들어서
다 맞추는 사람은 50젬을 준다 이렇게 되게끔
해 주세요ㅠㅠ 다음 업데이트때는 제 의견처럼
되게끔 부탁드립니다!!!!!!!!!!!!!!!!!!"
2022-06-17 03:53:38,1,0,0,다운로드,다운로드 할 때  Wi - Fi 필요해서 너무 와파가 너무 많아 사용되요
2022-06-17 00:06:18,5,0,0,너무 좋아요,"다 좋은데 젬,코인을 쉽고 편리하게 얻는 방법을 더 개선해주셨음 합니다."
2022-06-16 15:06:40,4,0,0,버그가 있어요 ㅠ😰,제가 친구추가를 눌러서 그냥 제이름 있는지 검색보려 했는데 모르는 사람이 팔로우가 돼어있어서 친구추가 봤더니 아니더라구요 아까전에도 팔로우 돼어있다가 다시 팔로우가 풀리는등 이상한버그가 있어요 ㅠ 이점 고쳐주시면 정말 감사드릴것 같습니다 ㅠ🙏
2022-06-16 03:03:09,4,0,0,로그인 할때 너무 로그인이 많다,"안녕하세요!😊4개월 간 하고있습니다!게임을 깔 때 로그인이 너무 많아서 불편했지만 재밌는 거,이쁜게 많아서 좋아요❤️로그인만 고치면 좋을 것 같아요"
2022-06-16 02:39:32,4,0,0,다시 편집해서 피드백 보냅니다.,"전보다는 나아지긴했어요. 그래도 아직도 해결돼지 않는 문제와 요즘에 일어난 문제도 말씀드릴게요. 먼저 젬부터 말씀드릴건데 젬은 너무 얻기가 어렵습니다. 설문조사나 점프마스터를 해도 다 실팹니다. 점프마스터 젬확률을 랜덤말고 몇번깨면 젬을 얻는다,볓프로 확률로 얻는다 이렇게 시스템(?)을 바꾸시면 어떨까요. 설문조사는 솔직히 말해도 자신이 적절한 사람이 아니라는데 어쩌라는거죠…그리고 요즘 버그나 튕기는 일이 많아졌어요. 이건 저만 이러는건가요. 템블릿을 편집하면서 코디를 바꾸면 바로 튕기더라고요. 그리고 점프마스터는 진짜 답이없어요. 랜덤확률이라 젬도 몇개 못받아요. 그리고 전 한번도 못받았고  젬을 얻을수있는 편하고 쉬운 방법을 알아보시면 어떨까요. 그 젬 때문에 현질유도가 심해져요. 어린아이들 위주로하는게임이잖아요. 근데 각종 테러크루들이 애들 상황극을 하고있는데 자꾸 테러하면서 방해하고 시비 붙어서 계속 애들이랑 싸워요. 그것도 마이크 키면서 테러크루 좀 자제해주세요."
2022-06-16 00:51:26,5,0,0,추가하면 좋겠는 것!,"안녕하세요 제페토를 시작한지 얼마안된 유저입니다 일단 제페토를 깔고 해봤는데 플레잉이 정교해서 놀랐어요!그리고 자기가 맘에드는 캐릭터도 직접 커스텀 할 수 있다는게 가장 좋은 포인트예요.솔직히 하면서 보완하거나 고칠건가 없어보여요! 하지만 추가로 있었으면 좋겠는게 있는데, 화장을 할 수 있는게 더 다양했으면 좋겠습니다. 글리터가 추가로 있었으면 좋을 것 같아요 ! 바라는건 딱히 없지만 글리터가 없는게 너무 아까워서 리뷰 남겨봅니다 제페토 잘 하고 있습니다! 화이팅 !"
2022-06-15 23:23:46,1,0,0,하,이거 계속 튕기고 와이파이 연결 해도 안돼요! 별 안주고 싶어
2022-06-15 02:56:02,5,0,0,와..겜하면서 이렇게 빠른 피드백 수정과 업데이트는 첨봐요 ㅎㅎ,"와..겜하면서 이렇게 빠른 피드백 수정과 업데이트는 첨봐요 ㅎㅎ 제페토 앞으로 훨씬 흥할거같아요 다만 옷이나 악세사리 들 옛날에산것들을 찾기가 힘들어서 즐겨찾기해놓는 기능이라던가 구매한 크리템 기타 목록에서도 실제 구매 창이 목걸리 귀걸이 몸 기타등등 세분화 되어있는것처럼 좀 세분화되었으면 해요 또 내가 입고 있는 옷이나 장착한것들을 볼수있게해서 해제할수있는 편의기능들이 많이 추가되었으면 해요 항상 감사합니다 화이팅^^ 추가로 가장 중요한거 빼먹었네요 크리에이터 아이템중 메이크업 부분에서 얼굴에 부분적으로 맞지 않는 오류가 있습니다 눈을 깜박일때 깨지는 현상?이 보이는데 이부분 꼭 고쳐주세요..

또 추가로 저는 템플릿 사용을 많이 하는편인데
피드에 올리고 싶긴한데 추가적인 기능으로 나만보기 /나만보기 해제 등 기능이 추가되었으면 좋겠어요"
2022-06-14 23:53:36,1,0,0,좆페토,너무 재밌네요
2022-06-14 20:42:34,3,0,0,다시 옷 갈아입는 곳에서 포즈 바뀌게 해주세오ㅠㅠ,앱은 넘 좋은데 포즈가가만히 있어서 어색해요 옷 갈아입히는 맛으로 했는데 다시 돌려주셨으면 좋겠어요ㅠ
2022-06-14 08:37:59,5,0,0,템 삭제좀 할수있게 해주세요,크리에이터 템이 생겨남에 따라 옷장에 중복되는 불필요한 템들이 너무 많습니다 환불해달라는 말이 아니라 진짜 옷장 정리좀 할 수 있게 해주세요 아니면 숨기기 기능같은거라도…
2022-06-14 05:36:40,5,0,0,재밌게 플레이 하는 유저입니다.그런데..,"안녕하세요!재밌게 잘 플레이 하고있는 유저입니다.몇가지 부탁이 있는데요..첫번째 가격이 너무 비싸요ㅜ코인은 괜찮은데 젬은 1젬 얻기도 힘든데 가격이 너무 비싸서 살 수가 없어요ㅜㅜ 두번째 크리아이템도 선물할 수 있으면 좋겠어요ㅜ 세번째 인테리어 아이템들을 위시리스트로 정해 놀 수 있으면 좋겠어요!마음에 들어서 돈 모았는데 뭔지 까먹는 일이 있더라구여..ㅜㅜ그리고 네번째 게시물에 초성으로 욕을 적어놓고,사람들이 싫다는걸 계속하구요.그리고 또 악플!악플도 달더라구요🥺이런부분 더 꼼꼼히 확인 부탁드립니다!그리고 마지막!모두에게 라이브를 할 수 있는 권한을 주셨으면 좋겠어요..모두에게 주고 일주일에 한번 이런식으로 횟수를 정하고 라이브를 할 수 있으면 좋을거 같아요ㅜㅜ제가 말씀드린거 다 지키긴 어려운거 알죠..그래도 꼭 봐주시면 좋겠네요:)"
