DATE,STAR,LIKE,DISLIKE,TITLE,REVIEW
2022-07-11 09:31:47,5,0,0,Amazing!,"I appreciate this “game” so much! This company did an absolutely awesome job making a “game” where its like “Snapchat” + Avakin + Imvu style. 

Can people Add more rooms like sitting areas, like social rooms to sit and chat. To Add more clothes like cosplay, nekos, furries, one can still keep it family friendly. Add a way where the mini games can also get Diamonds + Coins. But also have genre “Rooms” 

I love that its easier to get Coins, I say in “mini games world” add the option of Coins or Diamonds, but still have the available option of buying with real money for them both. 

Thanks for providing an App Virtual World that free for people, but also the option of paying. I’m also happy that one can create freely to get real money, to. I don’t have a PC/Laptop. Is there a way for Mobile players to create, to? 

Clothes: Can we have categories? “Ears” “Cosplay” “Gothic” “Emo” etc. (examples) 
Rooms: Can we have categories? “Romance” “Poses” “Camping” “Amusement Parks” 
etc. (examples) 

What drove me to your “Game” was the Animation. I love the Animation your team has made for the characters. Keep up the amazing work you all do."
2022-07-11 08:47:05,3,0,0,Scam.......,I paid for the 14 and the 125 zems and I didn't get it.
2022-07-11 08:10:18,4,1,0,New update won’t work,"Hi, So I love ZEPETO however .. when I got into the app it told me to update it to the newest version so I did.. However when it updated I tried to open the app and it crashed and wouldn’t let me in😢 Please help me with this. It won’t let me into the app after I updated it and I would hate to lose my progress😣"
2022-07-11 07:36:47,1,0,0,ZEPETO worst app,Haven’t answered any of my message and I have sending gmails and they haven’t answered any it’s been a month that my account has been banned for no respond and they haven’t give me a day or give me a respond and am getting tired give me a refound or give me my zepeto cause is the most fare thing you can do I spend a lot of zepeto so you can just bannned my account for no resond I have send a lot of mails but it doesn’t looks like your cared about my opinion and I will give you one star I hope I can give you half or any star for this you can’t even give me a proper answer and neither my zepeto this is the worst is been a month
2022-07-11 07:15:34,2,0,0,Update gone wrong,I recently updated the game. When I went to get back on the app it suddenly kicks me off. I tried to get back on 4 times and it kicks me off still. So I uninstalled it and reinstalled it. Still the same issue. Can you please fix it so I can play Zepeto again?
2022-07-11 04:12:19,3,1,0,loved it but…,"i’ve had this app for about 2 years and i’ve had problems where it crashes but still works and i’m fine with that but just recently i open the app and it never loads it just goes back to my main home screen , i’ve updated the app so i don’t know what’s wrong with it I have invested money on my account and i wouldn’t want to lose my account . i hope this gets fixed and i can get on soon!"
2022-07-11 03:44:25,5,0,0,Problem,OK so I need some help I’m does any of you know how to log back in because I II love the app but there’s a little problem every time I try to go on it it does not upload and it just goes back I could just leave the app so I try to delete it many times and try to add it back in it’s getting on my nerves so does anyone know how to fix that
2022-07-10 21:20:19,5,0,0,I love this app but it won’t let me on fix it I had it for months :(,Please fix the bug
2022-07-10 20:00:47,4,0,0,please fix,sometimes it keeps crashing and wont let me back in to it. it also crashes whenever i try to put on a hoodie. please fix this
2022-07-10 19:18:19,5,0,0,Please put it in the next update,We want to have a leader in the group who can delete some annoying members and we want to be able to give a block to some annoying people who annoy us and they give us a block and I can't I give them a block
2022-07-10 19:07:55,4,0,0,SUPER FUN game!,"Hi! So the game is really fun, and really addictive. It’s like TikTock almost but you get to design a character, play games, post cute and fun videos, and watch lives! It’s a super fun game but I just think 2 things needs to be updated lol. When we play games, it’s kinda boring bc it’s not very interactive and it’s sort of confusing, but I love seeing the maps and making new friends! And the 2nd thing is that it’s hard to earn zems and coins, unless you buy them, especially zems, but it’s super easy to earn coins when doing quests! Overall it’s a super fun game and I love playing Zepeto!! I encourage whoever reads this to get the app, and that’s pretty much it! Thanks for reading this."
2022-07-10 15:11:09,5,0,0,<3,I’m back for winner
2022-07-10 14:48:20,5,0,0,I love it,It’s amazing and fun
2022-07-10 12:56:24,5,0,0,Great!,"ZEPETO is a great app and all , but I have one serious thing that needs to be fixed it would be a way greater app with customize your body like nose and eyes have."
2022-07-09 21:18:34,5,0,0,ZEPETO,To be honest it is amazing I love how u can create ur own avatar make it with friends do posts I love 100% recommend
2022-07-09 20:59:14,1,0,2,DO NOT DOWNLOAD THIs👊🏻😡🤬,Hi I would give this one stars cuz this is really toxic I really liked it before but my friends told me that ZEPTO was a toxic game And it tracks you down so please do not DOWNLOAD THIS AND REPORT THIS AND BE SAFE
2022-07-09 17:27:48,5,0,0,I love it!,I just think that when you hit 1.0k or 2.0k you should be able to go live! 10k is alot in my opinion😅 but I love the game💕
2022-07-09 17:03:43,2,0,0,Good app but…,Hi my name is INO^SUK:3 on ZEPETO and honestly it has been a great app! How ever usually you would probably buy your ZEMS I did those little tanks and the offers and they really should recommend surveys for young people. Like it is literally about like working and stuff like that. For the young people on ZEPETO I think you guys should go down to there level on some occasions. Thank you for reading this ☺️👍🏼
2022-07-09 09:41:27,1,0,0,No,Uh so i was signing in and it kicked me off
2022-07-09 09:19:35,4,0,0,다 좋은데..,"애플 유저로써 앱이 자꾸 꺼지네요ㅠㅠ
재밌는데 즐기지 못해서 아쉬워요"
2022-07-09 08:33:33,3,0,0,Crashes,It’s an great app but it always crashes
2022-07-08 20:01:20,4,0,0,amazing but…,I love this game but I wish youngers could play bc younger people play roblox and roblox is way more innipropriate that zepto
2022-07-08 16:53:47,1,0,0,crashing,"it crashes so much, you can’t even play it"
2022-07-08 16:32:24,5,0,0,I love it,I love the app so so so so much it fun and you have a great day
2022-07-08 15:32:38,1,0,0,It won’t let me download it again,"I downloaded it but I accidentally deleted it and I went to download it again and it keeps not letting me. So I downloaded a different game and it worked so it wasn’t my storage. So don’t accidentally delete it like I did. It won’t let you download it again…but therefor, it’s a good app. It’s kinda like roblox ngl but it is sometimes glitchy if you have lower than 2 bars of Wi-Fi. But not that bad of glitchy like on different games."
2022-07-08 14:46:58,4,0,0,Diamantes,La mayoría de ojos uñas y acessorios bomitos son en diamantes
2022-07-08 14:45:18,5,0,0,Zepeto is awesome,"This game is amazing I love it and my whole fyp is a lot of preppy avatars(I like preppy avatars)and it has every clothing you could want and you could get free ways to earn zems and coins like the scratch cards.So let me explain how this app works first you write your personal information and then you pick your default avatar then u could change it if you want!To do the dances you go into the little character with the backgrounds and press Photo Booth.To join a world just press which world you wanna go in and press play and you go in the world.The most popular world is Probably Hello World in my opinion.Then if you want to get the cheer poses (really hard to find) press the button with a plus sign then, scroll to the comic category and scroll down to the spinning pose and that’s the first one.The second one is you press the plus sign again and you scroll to the active category and you scroll down to the tumbling pro!Almost every day they make new poses and that is great!There is some zepeto TikTok’s on TikTok also! Most of them have over 70 followers! I have an account also!Go follow bri123 on zepeto and thanks for ready my review it wasn’t worth doing it"
2022-07-08 13:43:35,1,0,0,Hating it so far,I’m trying to get in and the apps not letting me I’m starting to think that you can’t let anyone in its weird
2022-07-08 12:13:18,1,0,0,.,"2009 Is literally 12 years old , but ok . 🤷🏽‍♀️"
2022-07-08 10:35:42,1,0,0,Not good,Zepeto ate my grandma
2022-07-08 05:13:19,4,0,0,ZEPETO.,"ZEPETO is a really fun game. It entertains me a lot. Like when I’m going on a trip I can post while dancing but not showing my face which is cool also. But I do have one thing , you guys have some TikTok dances on there but none of the songs. It’s kinda annoying how we have to record it then put it on there and sometimes it doesn’t even work. It’s very frustrating. So I’m asking please put the correct TikTok sounds that go with the dances. Including other dances with the right songs also. Another thing I wanna say it about quest. I don’t know why we have to wait a whole day just to get only 100 coins. I’m asking when people finish their quest please just bring up new quest straight away. But besides that this game is SO cool. Bye"
2022-07-07 23:25:10,5,0,0,g cffgf,😘🫶🙌🫶🫶🫶🕺😔👏👍🫢
2022-07-07 21:15:31,4,0,0,Amazing game but…,"This game is amazing love the customization and i’ve met some really nice people on here. Personally its on of my favorite games on my phone. The only thing that I and many people complain about is the CENSORING system in here you literally cant talk at all. Sometimes you’ll type a simple sentence and the warning will pop up and say you have a banned word in your sentence. Its extremely annoying especially when i’m trying to communicate with people on the app. If there is a way that you guys could fix that bug it would be AMAZING. 

Other than that the app is amzing"
2022-07-07 21:11:20,2,0,0,Worst app ever,First of all you took away all my hair a person gifted me like what the heck just for some gun that’s STUPID I’m deleting this app admittedly this is crazy I just had this hair like a few mins ago and now it’s gone in fact ALL MY HAIR IS GONE so just so you know don’t get this game if you don’t want all your stuff taken away
2022-07-07 21:01:53,5,0,0,five stars but…,like I said it’s a five star game but I can’t currently get in!! it keeps saying error try again!! it’s really horrible and I hope they can fix it
2022-07-07 20:12:03,1,0,0,.,I lost my account and when I used my number to get a password it said sent to sms but it was nowhere
2022-07-07 16:06:23,4,0,0,Good game,It’s a really good game I just wish we started with a lot of gems and a lot more coins because there’s a lot of really cute outfits but they are really expensive but otherwise the whole entire game is really good developer if you see this please add more
2022-07-07 11:04:25,5,0,0,Amazing app..but,Okay this app is amazing but there’s one thing wrong there can be haters there is a block option so I blocked this one girl who was hating on me and my girlfriend so I hope you have fun on it and remember just ignore haters!
2022-07-07 09:31:18,4,0,0,I LOVE THIS GAME but...,I think zepeto is a really good game and all but the only problem I have with it is that it’s not working like when I was playing it yesterday it was perfectly fine but today when I was trying to play it it’s not working and I know it’s not my internet because I typed up “why is zepeto not working” and a lot of people are saying it’s not working for them either but anyways I deleted the game and it’s not downloaded yet so I hope it will start working again because I really love this game and do think it deserves 5 stars :)
2022-07-06 21:48:42,1,0,0,Zepto plz respond,So yes I had zepto and I lived the game I had 127 followers and I did nothing and I didn't know what happened when you got reported and I got reported for something and I think her name was H a r u h i and i got logged out of my account so pls maybe give 5 strikes to get logged out
2022-07-06 18:18:57,1,0,0,The birth part didn’t work.,I tried to make a account and it didn’t work I tried my birth date and it didn’t work.
2022-07-06 14:01:18,5,0,0,It’s amazing,I like the app but dressing up preppy is hard for me because I’m lazy but it’s a amazing social media I’m so famus on there
2022-07-06 13:16:42,5,0,0,Wrong year,What do I do if I put the wrong year on just signing cause I meant to put 2007 but my phone froze and it made it to 2009 now I can’t get on.
2022-07-06 10:18:14,4,0,0,Zems,"Overall ZEPETO is a great app with amazing graphics and great qualities! A major problem I’ve noticed is the zems. Mostly all the realistic features or realistic facial details all cost zems. I think there should be more ways you could earn easy zems. I appreciated the surveys to earn zems but the surveys only give 2 or 3 zems and now they don’t work so well and are too long and just not worth the time. It would be great if they have daily zems for every day you log In or even an easy game where everyone can earn zems. That would make the game less “sketchy”. But overall the 3D animation is done very well and I don’t have really any other complain expect the zems and also the facial features. The facial features need better shaping options especially for the jaw and mouth, we need a little more representation for different cultural facial features and structure. You guys have done really well, keep it up we love ZEPETO."
2022-07-06 09:50:08,5,0,0,It’s great,I really think it’s the best app on my phone
2022-07-06 09:15:29,3,0,0,I love this game but these are my problems,Every single time when it says take a survey and never let me in serving for the free moment it’s always either logged me out or just turned off my phone so it’s up to if you’re ZEPETOCan I please get all my diamonds back for fun person in the door 300 diamonds for me because I spent lots of money on ZEPETO
2022-07-06 08:39:41,2,0,0,Good game but so laggy,"This is a good game, but whenever I try and update my profile picture another one of my character comes in and ruins it. Or whenever i do a dance and go to get the audio for it the audio lags or the default audio mixes in with it"
2022-07-06 00:46:35,4,0,0,Loving it..,"I do really like ZEPETO but I find it extremely difficult to get zems. There are so many cool things I would like to buy with zems but as I said before it is extremely difficult, all I’m asking is too make it a little easier to get zems!"
2022-07-05 23:26:17,1,0,0,It stopped working on my phone,I went to go get on the app the other day and it showed I was logged out so I tried logging back in and it said something like”NOTICE this account has been disabled this device is blocked from service use you cannot create an account or log in” is it ever gonna work again?
2022-07-05 14:31:02,4,0,0,I am new,But how  do get money
2022-07-05 13:48:19,5,0,0,Great game,I love this game but I made a alt to send gifts to my main and now I can’t get my main back cause I don’t remember my password and I can’t delete my alt account cause on on an iPad and it won’t let me for some odd reason so PlEASE help me get my main back my alt is called wasgood and my main is called daisy for infinity Please get my main account back please I’m begging you and I know you probably can’t do that but at least try please
2022-07-05 13:31:12,3,0,0,Love the game,It’s kinda hard to get money
2022-07-05 09:13:42,2,0,0,Why,When i was doing my information and stuff  and birthday it said your not elegant enough ???
2022-07-05 08:31:24,4,0,0,Not receiving my gifts anymore.,I've been doing gift for gift recently and I haven't received my gift. There is something wrong with the system. I would like to have this looked at as others have said the same thing.
2022-07-04 22:38:39,5,0,0,I LOVE this game almost more then Roblox,"So this game is just like tik tok but you don’t have to show a face but you can end then there are worlds like Roblox, me and my irl besties love this game,but there are a lot of crashes it might be my device or ZEPETO but people made it with hard work and people aren’t perfect 💗🥰"
2022-07-04 22:06:44,1,0,0,Things that you might not know about zepeto,"Make sure you cover your camera!! 
 Zepeto is secretly watching you through your camera.
 I would use tape or a marker. 

        (( Cover your camera!! ))
        (( They can track"
2022-07-04 21:00:51,5,0,0,Idk,It’s good ^*
2022-07-04 19:18:00,1,0,1,People,"Not the game it’s the people the people on here are so petty because they don’t care about your efforts or skills and whatnot they care about them for example if you said please like and follow! Nobody will do it only if you say follow and like back. People here are so childish and only care about fame I waste all the time I have to make edits and photos with makeup and other things and nobody likes it in the past 3 weeks and I participate in many trends with creative styles but no you have to say I will do this if you do that

Petty…"
2022-07-04 18:59:23,1,0,0,Worst game,So while I was playing the game I heard a breathing sound then my zepeto glitched
2022-07-04 17:57:04,5,0,0,Great app but a few suggestions,"This is a great app but, i do have a few suggestions. 
When someone buys an items and after a while they don’t want it anymore they should be able to get rid of it and get a refund so they can replace the item. To be able to get ZEMS and/or coins quicker the Zepeto staff should add more quest and scratched to the game.
Ty for taking you’re time to read all of this"
2022-07-04 16:51:12,5,0,0,Follow me @elwiththeeggos,Love this btw up here☝︎︎! Is my acc:) And I love it so much!!!! So hello btw I’m estella!<3
2022-07-04 16:50:13,1,0,0,1 star,they make it way too hard to get zems the surveys wont even work and the scratch offs are rip offs and the only way to get zems is by doing missions and you can only do missions once a day
2022-07-04 11:20:15,1,0,0,Bad,The game won't let me play so I'd like it to be 10+ or I will delete it
2022-07-04 09:58:35,5,0,0,The creep,Its ok but this one creep wanted to see my t*ts and I’m like so worried now I have anxiet
2022-07-04 08:52:30,1,0,0,I’m too young to play,I might be nine but I wanted to play this game so bad and when I downloaded it I typed in my birthday and my age and I’m too young to play I really want to play the game but I just can’t because I am apparently too young to play.
2022-07-04 06:59:31,4,0,0,Good but some issues,"I personally really enjoy Zepeto but ever since I’ve downloaded it for the first time I have experienced some issues like whenever I try to join a game for almost all the game it says there was an error no matter how many times I try there was only one game I was able to join. Another problem is with the dress up I’ll be trying to try stuff on but it won’t appear on my character no matter how many times I close and open the app or delete and redownload it these two things always happen, oh and also if you turn on your microphone I don’t know if this was something just I was experiencing but it wouldn’t let me turn it off I pressed the button multiple times and it would slide back to green."
2022-07-04 03:42:13,5,0,0,It glitches,I like zepeto but  it always deletes my fav outfits and makes it blank when I put it on and when I play slime party it gets me out of whole game it’s been like this for 10 days
2022-07-03 22:06:58,1,0,0,NO No NO No!!!,In this game people can do love videos and so I was watching one and a the guy doing it started saying that woman should do abortions and that junk well I don’t agree with that trash so I stood up for myself in the chat and guess what he did he started picking on me cursing at me insulting my religion and then he kicked me out of the live!!! I deleted zepeto as soon as I was done reporting him 87 times DONT GET THIS APP!! ITS HORRIBLE!!!!!
2022-07-03 16:32:29,5,0,0,The best,It gives you 17.000 coin to start with and it has cute outfits
2022-07-03 13:33:39,2,1,0,My rating,"This game is overall really fun & I’ve been playing it for awhile now, but my account recently got disabled for no reason and im very confused as to why. I would really appreciate getting it back considering how long I’ve been on here."
2022-07-03 11:31:12,4,0,0,You kinda need to add this-,"Hi! I love this app so much- but after a day or two of playing I became a creator. But I didn’t want to get any money out of it, but then I found out you will get payed for it- I believe you should add a way to unpost something and get rid of it from the market forever, due to the fact Some people, including myself can’t get the money and don’t want it, or just don’t like there old clothing and want to get rid of it! Or at least let people remove it before someone has bought it."
2022-07-03 10:38:05,4,0,0,Okay,It is great and all but when I am using a template and I am switching stuff around it glitches me out and I can’t use it
2022-07-03 09:20:47,5,0,0,amazing,"i love this app so much! it's great to communicate with other people or if your traveling and can't hang out with your friends! i just have one question, how do you change your hair color? i definitely recommend this app!"
2022-07-02 21:40:29,4,0,0,"great, just a few problems.","so when i take a picture, it freezes. it’s very irritating to have to re-do hard work. in Hello world, when i do the task and go back to the npc, i have to do it over and over until it works. other than that, i love the app! i don’t know if i’m the only one having trouble though."
2022-07-02 19:47:38,3,0,0,ZEPETO World function black screen glitch,"Hello, I love this app but I have to take off two stars. I extremely hope a developer sees this because I really want this to be fixed! I have downloaded ZEPETO on my iPad and iPhone. I find the game extremely fun, love the character customization (which is almost limitless with the face which I love) and it is all around a fun game. However, when I use the world function to play worlds using my iPad, depending which way I move my camera angle around, my screen turns black and I can only see specific light sources in the map. This is a HUGE issue! For example, I was trying to play Jump Master and moving my screen a certain way to get a better view of the parkour course turned my screen black. This made it pretty much impossible to enjoy/ play the game. Another thing regarding this issue is certain worlds, no matter how I turned my camera angle, are just a black screen where I can only see certain light sources in the map and people’s name on the app. I found this to get progressively worse depending on how long you have the app opened and how many worlds you went to. The longer you had the app on and the more worlds you visited, the worse the glitch. I have tried deleting the app and reinstalling it multiple times, but I still face this glitch! And, this only happens on my iPad. This is not an issue when I play on my phone. So, it is just an issue on tablets I am assuming, so please look into this. I love this app and the world function is one of my favorite parts and this glitch is so annoying. While I am writing this review, I might as well mention another bug. Sometimes when I try to make a photo booth post, I will tap the arrow to post it and it will complete whatever it does to post with that purple ring (if you play ZEPETO you know what I am talking about) but then, I new gray ring would pop up spinning endlessly. Like it was loading forever. I apologize for the long review, and I understand if there is nothing you can do, but I would REALLY appreciate if you look into the black screen world glitch. If you find a way to fix that I would be so happy because I would play ZEPETO way more often. Oh, and one more thing! Most of the time when I try to join jump master on my iPad, it crashes the game whenever I am almost loaded in. But, sometimes it doesn’t. Anyways, please look into that glitch I face with the black screen in the world. I really hope a real person sees this and not a bot so I could actually get some helpful information! Once again, I apologize for the super long review, but thank you so much for reading this! 

(I also wrote this to try and let people know that if they are facing the same issue as me it isn’t only them because I haven’t seen anyone else talk about it and it confuses me)"
2022-07-02 17:13:16,5,0,0,Amazing!! But a few suggestions,"I absolutely love Zepeto; it’s a great platform and substitute for other social media like Tiktok. However, I have a few suggestions to make it even better. 
First of all, I think that there should be an update where you can trade clothing or coins/zems with other people through the app. 
Second of all, I think that there should be an option to make group dances with just one person. When I try to make a group dance alone, it makes clones of my avatar, and it gets frustrating trying to edit them out."
2022-07-02 15:18:53,5,0,0,(DEVELOPER PLEASE READ) Great game!,"Dear, 
          Developer
 
This is not a game review, (all though the game is amazing! I 100% recommend.)

     I just would like to thank you for responding to all of the reviews people made, I was looking for reviews and I saw how you accurately responded to many reviews, so thank you."
2022-07-02 09:51:01,5,0,0,IN LOVE <3,I’ve had this game for about 5-10 minutes and it’s really really good!
2022-07-02 09:19:41,1,0,0,No,"To earn free zems, can you not use samplico because I am not about to give them consent to take my personal data."
2022-07-02 08:38:38,1,0,0,How do I get in,I can’t get in from the game
2022-07-02 02:17:51,5,0,0,Storage,"This app is super fun! I love it , but there is a thing with the storage, a big thing with storage. It takes up 301gb of my storage, I had a lot of storage but now it’s running out quickly, it’s getting to the point where I can’t posts TikTok’s ! I think it’s because of all the updates, this isn’t my biggest worry, so it’s fine , but please slow down a bit on the updates! :) thanks!"
2022-07-01 19:05:39,1,0,0,Worst app ever,I try to put my date of birth and everything but like it says that I was born this year is this month is this everything so I can’t even Play if I want to because it doesn’t let me play it basically
2022-07-01 15:38:55,4,0,0,Not loading after update,"The posts weren’t loading right so I thought updating it would fix it but after the update it won’t even load the app, it crashes as soon as it opens. I’ve always found the app really fun, but if it won’t work what am I supposed to do with it? I really like the character I made but I can’t use it now since it won’t load 😞"
2022-07-01 13:55:14,3,0,0,Creepy,So I downloaded this app 2 years ago and It was so fun I had friends and having fun making world even playing with my friends on worlds but there are rumors saying they can hear breathing noises when they turn up the volume high. it’s like there’s a person listening to us it’s very sketchy! Some people even say that there characters start to change into very creepy and ugly character. I just wish that this app had nothing like that but when I heard all of that I started to stay back from this app! I recommend you never download this app even if you think this looks like a great app and it’s safe. Some apps even hear you see you and know where you live!!! Some apps ask allow tracking device something like that and it just says allow it dose not say not allow so I’m just going to say never download this game!!!!
2022-07-01 11:35:25,2,0,0,Hey I got a phone number,Hey guys I have to pick them
2022-07-01 11:14:25,4,0,0,Great game…but,I love the game it’s a great game but I don’t like how I have to go through all the songs just to find one song I think maybe you should add the song to the video so that when we tap on a video the song and dance is ready u just have to pick the people to be in the video other than that zepeto is a great game
2022-07-01 10:03:17,3,0,0,I didn’t get my zems or my badge for premium ☹️,"Hello,Zepeto I didn’t get my badge or my zems from premium if you can give me my badge,zems every month that will be great 😊. But if you can’t I understand I waste a my 4 dollars on that 😞 and didn’t get it. Thank you so much zepeto. have a nice day or night. Pls try to fix it🥲. 
User: youlocal_hoe"
2022-07-01 09:36:00,1,0,0,Why I give it a 1 ⭐️,I put in the wrong date of birth and it made me delete it because it won’t let me back into the app. That’s why I give it a one star.
2022-07-01 08:44:39,1,0,0,Very scary 😟 -REAL                                              -UNKNOWN,So when I got the app I did the things it asked me to do then when I was getting a snack and came back upstairs my room was messy I thought it was my imagination but it wasn’t MY AVATAR HAD BLOOD ON ITS EYES please don’t get it one more thing when I told my mom dad  and came back upstairs I..it said IM GONNA KILL YOU and then I deleted it
2022-07-01 08:16:49,3,0,0,More help,I love this app but I’m never able to get zems! You should start adding zems to the daily rewards so it’s fair for everyone and we don’t beg ppl for gifts and instead they can get it on their own! Please add zems to the daily rewards
2022-07-01 05:31:37,4,0,0,Just a problem,"I love ZEPETO SOOOOO Much it is just like roblox but I had to delete it bc of so many people texting me that idk, I love ZEPETO and I will get it back!❤︎︎"
2022-07-01 04:09:48,2,0,0,Really ugly,Why does it has to be gems?????
2022-06-30 22:35:09,4,0,0,I like it but….,I LOVE it and all my friends to do but the thing I hate and I want to delete when it happens is  when I make a video and the song video cuts out 🤬🤬🤬🤬🤬🤬👍👍👍🥹🥹🥹🫶🫶🫶🫶
2022-06-30 21:15:51,5,0,0,Thx for whoever made this app bc I’m so thankful,Thx so much
2022-06-30 19:47:07,2,0,0,Problems,"Well one every time I got on I had to redo everything like logging in and my character , for two it was really glitchy but all my other apps were fine, and lastly I got kicked off completely for being too “young” ,but it’s a 12+ app and I’m 14 and I really wish it would work better because I’d like to use it and try but no matter what I do the same thing happens!

I’m kind of disappointed to use it with my friends but I can’t for some reason >:/"
2022-06-30 13:07:32,5,0,0,Kaylan,5/5
2022-06-30 11:30:47,1,0,0,This game is very stingy,"Zepeto is a very fun game you can watch other creators dance, and edit but my problem with this app is that most of the nice outfits and accessories made by creators require Zems I have no problem with that but I have a problem with how hard it is to get zems like the only way to get even 1 zem is spinning or playing a game which will only give you 2 if your lucky. And another way is paying money

I wish that zepeto had a good way of letting people get zems"
2022-06-30 10:23:38,4,0,0,Pretty good,The app is pretty good overall but I just thinks that there needs to be a way to get zems for free because it’s not so often that you find a way to earn zems
2022-06-30 01:12:25,4,0,0,Ok it’s a great app but here’s the thing.,This is overall a amazing app I love it. But seriously it can get a bit frustrating when you have no zems.It is so difficult to get free zems.The 100% free zem thing isn’t very fair to people who are 12 or their y parents don’t let them.The offers for the free zems can only be for people maybe higher then 14 if your parents don’t let you buy them.I’m only 12 and when I tried I figured that the one saying “tell us your opinions” or something was the better choice to pick because my parents wouldn’t like me making a subcribtion of something!So I went into it and it gave me instructions I read them but at the end it said 18 OLDER TO PLAY! This got me a but frustrated and disappointed.Another way to get Zems in a bit of a better way is by doing the spin wheel but come on!I rarely land on it and the reward if you land on it is 1 zem like come on! 😞😞😞 please make it easier for people to get free zem!Its just sad how people have to buy zems and that 100% grab that zem thing more like 70% chance!I told my cousin about this game and she started to try it she tried one of the survays but no it either said something went wrong or this wasn’t a match for you we only managed to get 2 ZEMS!!!!!! Please do something bout this 😞😭😡😡😡
2022-06-29 20:51:17,4,0,0,ZEPETO a good game but,"ZEPETO a fun great game you can play with Your friends family and dress up your avatar and  games and make videos but I don’t like when you don’t have any more quest and you do the scratch off all they give u is 10, or 20 or30 coins  I just  think they  should give you more money and lower the prices to buy items  cs they are a lil pricey for the money they give u so ZEPETO lower the prices for items and give more money 🙄it a fun game overall but fix their problem !!"
2022-06-29 20:33:17,1,0,0,Zems,"This app is nice and all but i have taken part in alot od surveys to get my zems and never got a single one, i also dont like how it sometimes asks very personal questions. It is so bad i want to give it a zero but thats impossiable ao ill give it a one"
2022-06-29 17:30:25,5,0,0,Great outfits and stuff,I just have to say I love this stuff all the outfits and is just amazing
2022-06-29 17:03:45,4,0,0,"So so so darn good, but….","I love this game so much, but I accidentally got the wrong avatar, so I deleted and got it again, I didn’t sign in before so I thought I would get a fresh start, but it went back to my old avatar, how do I fix it?"
2022-06-29 14:47:42,4,0,0,Good app,Over all it’s a amazing game the only problem I have with it is it’s won’t let me get zems by playing the games because I can only play one game and that game won’t work but it’s a good game.
2022-06-29 13:24:19,1,0,0,This game is not that good they made all the good stuff really expensive the the red and black Nikes,Too expensive
2022-06-29 11:52:55,1,0,0,Worst app ever made,Bro it kicked me out of the game 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🫥🤬🤬🤬🤬🤬🤬🫥🫥🫥🫥🫥🫥🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
2022-06-29 10:33:06,3,0,0,Meh,I like to play Zepto and it’s fun but I heard lots of scary things like if you Turn up volume u can hear breathing and they say zepto is watching you Beware and stay safe
2022-06-29 04:00:35,3,0,0,Great app ig,I’ve had this app for probably a few days a week at max and it’s literally basically a tiktok/instagram but for your created character it’s cool you get to design ur own clothes too I feel tho it’s more on the feminine side cuz when I go to change my clothes all of it is not organized for example jackets will be in the shirts section and the majority of everything is feminine the dances ur character can do the clothes etc. at least that’s how I see it also one thing that’s annoying is that whenever I make a clothing piece I have to pay for it with a bunch of zems and the surveys where u can get free zems don’t even work because they “disqualify” me every single time I try to start one why should I have to pay for my OWN clothing piece that I DESIGNED other than that it’s a good app ig
2022-06-28 21:59:58,5,0,0,I LOVE IT,So I LOVE this game I downloaded then deleted it then I downloaded it and I still had my account I’m so happy tysm for this game
2022-06-28 18:13:31,1,0,0,It won’t let me into the app?!,Every time I open or download it again the app it asks for my birthday so every time I put in my birthday but it says it’s incorrect this app is horrible
2022-06-28 15:53:09,5,0,0,Hair,There should me more natural hair like 4c
2022-06-28 11:00:02,1,1,0,So I here sounds and the sounds are like a fan. And it’s very hard to get gems,I kind of like the game
2022-06-28 09:57:26,3,0,0,!!!,"Добрый день, приложение действительно хорошее, но всё же есть огромные минусы. Как только я захожу в игру телефон начинает очень сильно нагреваться, а иногда и вовсе выкидывает."
2022-06-28 09:19:01,1,0,0,Don’t get this game trust me!!!!,This game was pretty fun but I released that there was breathing in my speaker so I was scared  and deleted it
2022-06-28 05:56:42,1,0,0,They said I’m sorry you can’t play this game,E
2022-06-27 14:56:12,4,0,0,SO GOOOOOOOOOOD,So you live stream in this game. But you don’t have to show your face or voice. You can live stream if you hit over 10k followers! And the problem is for me in my opinion the games. The games are not that entertaining it might look fun but for me no no no noooooooooooooooo. So pls give more detail and effort in the games bye! -bean and follow me if you join pls.
2022-06-27 08:41:56,5,0,0,About live,Zepeto is a great app I get on everyday but the thing is I have over 10k followers and I don't have the live button but other people do.But the app is really great I love the game and the people and the Worlds.
2022-06-27 06:17:53,4,0,0,Problems,So I can’t earn any more Zems… could you add games or offers that you can earn zems from? Thanks.
2022-06-27 00:30:47,2,0,0,KiraH14,"Hey ZEPETO I ordered some zems two times like around 1,540 zems and I haven’t gotten them yet the game is great tho love it"
2022-06-26 18:57:38,5,0,0,FIX THIS OWSS,PLEASE ZEPETO STOP KICKING ME OUT WHEN I AM GETTING INSIDE OF THE GAME
2022-06-26 18:27:56,2,0,0,Safe guard,I can't play  without  a safe guard but it's a reallyyyyy fun game and I can't continue  playing without bit please ad one!
